id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ATXN2	4	0.028257	0.074307	0.891223	176	3	-0.1815	0.82763	0.82725	0.999975	1688	1	-0.1815
PRRC2B	4	0.082083	0.18021	0.999998	368	3	-0.12237	0.82777	0.82738	0.999975	1689	1	-0.12237
COPS2	4	0.45293	0.57187	0.999998	1131	1	0.0053296	0.82817	0.82771	0.999975	1690	1	0.0053296
C9ORF114	4	0.0060934	0.020894	0.64276	67	2	-0.089138	0.82898	0.82851	0.999975	1691	0	-0.089138
FAM103A1	4	0.13779	0.26087	0.999998	537	2	-0.14836	0.82912	0.82862	0.999975	1692	0	-0.14836
MAP2	4	0.67502	0.69757	0.999998	1420	1	-0.04863	0.82952	0.82902	0.999975	1693	0	-0.04863
RNASE1	4	0.73147	0.73971	0.999998	1517	1	0.077332	0.82979	0.82928	0.999975	1694	0	0.077332
LARP1B	3	0.25062	0.37612	0.999998	805	2	-0.079302	0.83007	0.83041	0.999975	1695	0	-0.079302
METTL6	3	0.76869	0.76993	0.999998	1573	0	-0.031453	0.83019	0.83053	0.999975	1696	0	-0.031453
CCT2	4	0.04224	0.10293	0.949894	229	3	-0.29015	0.83019	0.8297	0.999975	1697	0	-0.29015
MSI1	4	0.31303	0.45192	0.999998	922	2	-0.025942	0.83032	0.8298	0.999975	1698	0	-0.025942
MTFMT	4	0.11815	0.23965	0.999998	491	2	-0.07903	0.83046	0.82995	0.999975	1699	0	-0.07903
GTPBP2	4	0.86737	0.86711	0.999998	1794	0	0.036356	0.83219	0.83168	0.999975	1700	0	0.036356
CDKN2A	4	0.85471	0.85459	0.999998	1768	0	0.061613	0.83232	0.8318	0.999975	1701	0	0.061613
BYSL	4	0.25666	0.39058	0.999998	818	2	-0.094496	0.83259	0.8321	0.999975	1702	0	-0.094496
DIMT1	2	0.20518	0.25237	0.999998	695	1	-0.13547	0.83279	0.83098	0.999975	1703	0	-0.13547
ATXN2L	3	0.71297	0.71504	0.999998	1483	0	-0.0019539	0.83354	0.83392	0.999975	1704	0	-0.0019539
DYNC2H1	3	0.4627	0.50819	0.999998	1142	1	-0.034607	0.83377	0.83411	0.999975	1705	0	-0.034607
RQCD1	4	0.25794	0.39205	0.999998	820	2	-0.087641	0.8343	0.83394	0.999975	1706	0	-0.087641
RBMS1	4	0.095315	0.20484	0.999998	422	2	-0.19956	0.83496	0.83459	0.999975	1707	0	-0.19956
PUSL1	2	0.49249	0.49395	0.999998	1174	1	-0.15291	0.83546	0.8337	0.999975	1708	0	-0.15291
NOVA2	3	0.17164	0.27384	0.999998	625	2	-0.11008	0.8356	0.83581	0.999975	1709	0	-0.11008
CNOT3	4	0.09287	0.20043	0.999998	410	2	-0.16595	0.83613	0.83579	0.999975	1710	0	-0.16595
AARSD1	4	0.3254	0.46488	0.999998	949	2	-0.11593	0.83704	0.8367	0.999975	1711	0	-0.11593
BCLAF1	3	0.22711	0.3462	0.999998	747	1	-0.045283	0.83741	0.83776	0.999975	1712	0	-0.045283
ATP5C1	3	0.73936	0.74135	0.999998	1528	0	0.025	0.83815	0.83858	0.999975	1713	0	0.025
MPP4	4	0.10035	0.21407	0.999998	441	3	-0.087003	0.83834	0.83803	0.999975	1714	0	-0.087003
FAM120B	3	0.23062	0.35069	0.999998	754	1	0.018134	0.83843	0.83894	0.999975	1715	0	0.018134
ISG20L2	4	0.098971	0.21154	0.999998	438	3	-0.15256	0.83847	0.83819	0.999975	1716	0	-0.15256
ADD1	4	0.71918	0.73007	0.999998	1494	1	-0.040071	0.83937	0.83907	0.999975	1717	0	-0.040071
BCDIN3D	4	0.057059	0.13195	0.999998	273	3	-0.25314	0.8395	0.8392	0.999975	1718	0	-0.25314
RBM5	4	0.71957	0.73035	0.999998	1495	1	-0.0068733	0.83975	0.83943	0.999975	1719	0	-0.0068733
PPIH	4	0.32806	0.46776	0.999998	952	2	-0.0046817	0.84026	0.83987	0.999975	1720	0	-0.0046817
KHDC1L	4	0.29462	0.4318	0.999998	892	1	-0.049609	0.84039	0.84006	0.999975	1721	0	-0.049609
METTL2A	4	0.82284	0.82259	0.999998	1692	0	-0.023435	0.84052	0.84017	0.999975	1722	0	-0.023435
ANK3	4	0.0036217	0.012839	0.582239	46	3	-0.2004	0.84154	0.84116	0.999975	1723	0	-0.2004
BICC1	3	0.056765	0.11827	0.991247	271	2	-0.076977	0.84212	0.84279	0.999975	1724	0	-0.076977
SMG9	4	0.32224	0.46166	0.999998	938	1	-0.084675	0.84217	0.84188	0.999975	1725	0	-0.084675
TOP1	4	0.79153	0.79186	0.999998	1622	1	-0.073365	0.84243	0.8422	0.999975	1726	0	-0.073365
SHQ1	4	0.15882	0.28406	0.999998	597	1	-0.039724	0.84255	0.84231	0.999975	1727	0	-0.039724
RIOK2	3	0.73578	0.73785	0.999998	1525	0	-0.12048	0.84267	0.84344	0.999975	1728	0	-0.12048
GTPBP4	4	0.24629	0.37886	0.999998	795	2	-0.073887	0.84281	0.84257	0.999975	1729	0	-0.073887
RBM3	4	0.66844	0.69294	0.999998	1414	1	0.018411	0.84344	0.84324	0.999975	1730	0	0.018411
MTG1	4	0.80833	0.80803	0.999998	1657	0	0.0059044	0.84356	0.84339	0.999975	1731	0	0.0059044
CNOT11	4	0.22562	0.35653	0.999998	740	2	-0.10991	0.84406	0.84384	0.999975	1732	0	-0.10991
NAP1L1	2	0.41532	0.42295	0.999998	1090	1	-0.10669	0.84417	0.84241	0.999975	1733	0	-0.10669
FUBP1	4	0.051352	0.12099	0.999458	256	3	-0.15272	0.84419	0.84394	0.999975	1734	0	-0.15272
AEN	4	0.83072	0.83025	0.999998	1707	0	-0.034178	0.84469	0.84448	0.999975	1735	0	-0.034178
IDH1	4	0.0044554	0.015521	0.596057	55	3	-0.62358	0.84532	0.84506	0.999975	1736	0	-0.62358
NSUN2	4	0.31693	0.45617	0.999998	928	2	-0.013146	0.84606	0.84582	0.999975	1737	0	-0.013146
MRPL19	3	0.10996	0.19096	0.999998	478	2	-0.17475	0.84618	0.84692	0.999975	1738	0	-0.17475
MCAT	4	0.36323	0.50618	0.999998	1016	1	-0.057488	0.84619	0.84589	0.999975	1739	0	-0.057488
ZC3H15	4	0.056691	0.13136	0.999998	270	3	-0.098114	0.84706	0.84682	0.999975	1740	0	-0.098114
NARS2	4	0.087969	0.19121	0.999998	389	3	-0.19891	0.84718	0.84691	0.999975	1741	0	-0.19891
LIN7C	3	0.23769	0.35946	0.999998	774	2	-0.17706	0.84749	0.84826	0.999975	1742	0	-0.17706
HEATR1	4	0.023786	0.064804	0.858493	158	2	-0.12258	0.84755	0.8473	0.999975	1743	0	-0.12258
GSPT2	4	0.43137	0.56234	0.999998	1106	1	-0.023377	0.84792	0.84772	0.999975	1744	0	-0.023377
HMGN5	3	0.28808	0.40063	0.999998	879	1	-0.017831	0.84813	0.8489	0.999975	1745	0	-0.017831
MIF4GD	4	0.89429	0.89464	0.999998	1848	0	0.019886	0.84817	0.84794	0.999975	1746	0	0.019886
PPID	4	0.05608	0.13018	0.999998	269	3	-0.10507	0.84866	0.84837	0.999975	1747	0	-0.10507
CIRH1A	2	0.59181	0.59201	0.999998	1294	0	-0.10045	0.84922	0.84757	0.999975	1748	0	-0.10045
CTNNA1	3	0.62143	0.62888	0.999998	1345	1	-0.05266	0.84975	0.85055	0.999975	1749	0	-0.05266
KRR1	3	0.15444	0.25078	0.999998	586	2	-0.2682	0.84986	0.85066	0.999975	1750	0	-0.2682
MRPS15	3	0.029868	0.074651	0.891223	184	2	-0.065557	0.8505	0.85134	0.999975	1751	0	-0.065557
EIF1AY	3	0.22359	0.34154	0.999998	732	1	-0.042084	0.85071	0.85153	0.999975	1752	0	-0.042084
HOOK1	4	0.92907	0.92938	0.999998	1920	0	0.016279	0.85074	0.85041	0.999975	1753	0	0.016279
MMAA	4	0.13001	0.25269	0.999998	514	2	-0.021481	0.85122	0.851	0.999975	1754	0	-0.021481
SNRNP25	4	0.070246	0.15738	0.999998	320	2	-0.1197	0.85158	0.85138	0.999975	1755	0	-0.1197
EIF4E3	4	0.58715	0.64184	0.999998	1286	1	-0.030946	0.85183	0.85166	0.999975	1756	0	-0.030946
SNRNP27	4	0.79617	0.79622	0.999998	1629	1	0.01306	0.85219	0.85206	0.999975	1757	0	0.01306
GNL3L	4	0.22478	0.35566	0.999998	736	2	-0.12358	0.85291	0.85277	0.999975	1758	0	-0.12358
ATP5A1	3	0.31142	0.41373	0.999998	919	1	-0.070684	0.85389	0.85481	0.999975	1759	0	-0.070684
CHCHD3	4	0.13832	0.26145	0.999998	538	2	-0.11531	0.85494	0.85485	0.999975	1760	0	-0.11531
HARS2	4	0.70365	0.7182	0.999998	1470	1	0.034005	0.85518	0.85511	0.999975	1761	0	0.034005
G3BP2	4	0.020835	0.05854	0.842537	146	2	-0.27075	0.8553	0.85525	0.999975	1762	0	-0.27075
CNOT6	4	0.19381	0.32197	0.999998	673	2	-0.042464	0.85554	0.85547	0.999975	1763	0	-0.042464
RAI1	4	0.11529	0.23666	0.999998	487	2	-0.10087	0.85625	0.85622	0.999975	1764	0	-0.10087
MTERF4	4	0.28807	0.42489	0.999998	878	2	-0.04494	0.85648	0.85642	0.999975	1765	0	-0.04494
RBM19	4	0.042406	0.10328	0.949894	230	2	-0.10623	0.85707	0.85693	0.999975	1766	0	-0.10623
UBTF	4	0.020243	0.057332	0.83565	142	3	-0.18831	0.85789	0.85772	0.999975	1767	0	-0.18831
GAS2	4	0.33127	0.47131	0.999998	957	1	0.0023318	0.85801	0.85785	0.999975	1768	0	0.0023318
PTRHD1	2	0.34626	0.36434	0.999998	980	1	-0.084758	0.85813	0.85682	0.999975	1769	0	-0.084758
TST	4	0.10699	0.22618	0.999998	467	2	-0.072748	0.8586	0.85842	0.999975	1770	0	-0.072748
HNRNPU	4	0.044223	0.10681	0.962128	238	2	-0.16355	0.85883	0.85867	0.999975	1771	0	-0.16355
SEPSECS	4	0.80876	0.80857	0.999998	1660	0	-0.044467	0.85906	0.85891	0.999975	1772	0	-0.044467
EEF1G	3	0.035515	0.087741	0.936781	202	2	-0.29324	0.8595	0.86037	0.999975	1773	0	-0.29324
RCL1	4	0.28009	0.41612	0.999998	861	1	-0.054471	0.85976	0.85961	0.999975	1774	0	-0.054471
RRP12	3	0.81743	0.81822	0.999998	1683	0	0.0068712	0.86002	0.86088	0.999975	1775	0	0.0068712
SMAD4	3	0.074867	0.14318	0.999998	346	2	-0.20308	0.86012	0.861	0.999975	1776	0	-0.20308
S100A4	3	0.83843	0.83894	0.999998	1724	0	-0.0082081	0.86043	0.86133	0.999975	1777	0	-0.0082081
ZC3H18	4	0.11256	0.2336	0.999998	483	2	-0.1096	0.86057	0.86042	0.999975	1778	0	-0.1096
SUMO2	4	0.23972	0.37174	0.999998	780	1	-0.03806	0.86218	0.86201	0.999975	1779	0	-0.03806
TRMT1L	4	0.10746	0.22713	0.999998	470	2	-0.10216	0.86229	0.86217	0.999975	1780	0	-0.10216
OLA1	4	0.29149	0.42845	0.999998	886	2	-0.0069615	0.86241	0.86226	0.999975	1781	0	-0.0069615
CMSS1	4	0.93487	0.93525	0.999998	1932	0	0.030477	0.86252	0.8624	0.999975	1782	0	0.030477
IARS2	4	0.92238	0.92283	0.999998	1902	0	0.033778	0.86264	0.86252	0.999975	1783	0	0.033778
TSNAX	4	0.015682	0.047449	0.810929	123	3	-0.24422	0.86343	0.86325	0.999975	1784	0	-0.24422
FASTKD2	3	0.23115	0.35132	0.999998	755	2	-0.11278	0.86347	0.86425	0.999975	1785	0	-0.11278
XRN2	3	0.024681	0.062583	0.845648	164	2	-0.31761	0.86467	0.8656	0.999975	1786	0	-0.31761
RBMS2	3	0.16187	0.26094	0.999998	608	2	-0.157	0.86487	0.86577	0.999975	1787	0	-0.157
ARL6IP4	4	0.10702	0.22624	0.999998	468	2	-0.14594	0.86513	0.86498	0.999975	1788	0	-0.14594
PTGES3	3	0.34059	0.43067	0.999998	974	1	-0.072655	0.86517	0.86611	0.999975	1789	0	-0.072655
MRPL50	4	0.072239	0.16118	0.999998	337	3	-0.24233	0.86535	0.86522	0.999975	1790	0	-0.24233
EIF2AK2	4	0.040292	0.098881	0.949344	225	3	-0.22093	0.86547	0.86527	0.999975	1791	0	-0.22093
RPS21	3	0.2305	0.35054	0.999998	753	2	-0.09161	0.86666	0.86746	0.999975	1792	0	-0.09161
PES1	4	0.031252	0.080739	0.92056	189	1	-0.03203	0.86703	0.86674	0.999975	1793	0	-0.03203
PAIP2B	3	0.23951	0.36179	0.999998	778	1	-0.04378	0.86726	0.86806	0.999975	1794	0	-0.04378
DCAF13	3	0.51273	0.54259	0.999998	1190	1	-0.18658	0.86834	0.86908	0.999975	1795	0	-0.18658
APEH	4	0.071499	0.15963	0.999998	330	2	-0.15112	0.8687	0.86843	0.999975	1796	0	-0.15112
EXOSC1	4	0.071616	0.15986	0.999998	332	2	-0.053777	0.86903	0.86874	0.999975	1797	0	-0.053777
WDR75	4	0.050379	0.11909	0.991247	252	2	-0.21803	0.86925	0.86894	0.999975	1798	0	-0.21803
CYCS	4	0.0061397	0.021039	0.64276	68	3	-0.18272	0.8698	0.86943	0.999975	1799	0	-0.18272
SCAF4	4	0.2164	0.34663	0.999998	714	2	-0.13553	0.86991	0.86953	0.999975	1800	0	-0.13553
CSDE1	2	0.085261	0.14579	0.999998	378	1	-0.19987	0.87025	0.86918	0.999975	1801	0	-0.19987
PCBP2	4	0.22193	0.35259	0.999998	728	2	-0.090442	0.87056	0.87015	0.999975	1802	0	-0.090442
PARP1	4	0.0022327	0.0082433	0.495961	34	2	-0.11608	0.87165	0.87118	0.999975	1803	0	-0.11608
URB1	4	0.013493	0.042944	0.810388	108	3	-0.25285	0.87176	0.87131	0.999975	1804	0	-0.25285
RBM46	4	0.73203	0.74009	0.999998	1518	1	-0.018212	0.87241	0.87197	0.999975	1805	0	-0.018212
PNN	3	0.1065	0.18648	0.999998	465	2	-0.15254	0.87271	0.87347	0.999975	1806	0	-0.15254
EIF3E	4	0.1005	0.21435	0.999998	442	3	-0.19469	0.87284	0.87242	0.999975	1807	0	-0.19469
MRPL23	4	0.86183	0.86165	0.999998	1782	0	0.0055601	0.87306	0.87268	0.999975	1808	0	0.0055601
ADD3	4	0.21428	0.34418	0.999998	711	2	-0.049476	0.87316	0.8728	0.999975	1809	0	-0.049476
WDR12	4	0.21009	0.33968	0.999998	704	2	-0.1126	0.87349	0.87308	0.999975	1810	0	-0.1126
DDX21	4	0.32031	0.4597	0.999998	933	2	-0.11656	0.8737	0.87332	0.999975	1811	0	-0.11656
MRPS12	3	0.11892	0.20316	0.999998	494	2	-0.12923	0.87386	0.8745	0.999975	1812	0	-0.12923
NOL12	4	0.10187	0.21679	0.999998	450	2	-0.090463	0.87392	0.87351	0.999975	1813	0	-0.090463
ELP4	4	0.010324	0.034432	0.788587	90	2	-0.16066	0.87413	0.8737	0.999975	1814	0	-0.16066
HIST2H4B	4	0.32739	0.46706	0.999998	951	2	-0.097342	0.87445	0.87408	0.999975	1815	0	-0.097342
BASP1	3	0.24845	0.37346	0.999998	799	2	-0.068668	0.87453	0.8752	0.999975	1816	0	-0.068668
KCTD12	4	0.35858	0.5014	0.999998	1005	2	-0.063571	0.87456	0.87419	0.999975	1817	0	-0.063571
PTCD2	4	0.81555	0.81535	0.999998	1676	0	-0.056653	0.87466	0.8743	0.999975	1818	0	-0.056653
INTS10	4	0.61186	0.65644	0.999998	1327	1	-0.017713	0.87488	0.87454	0.999975	1819	0	-0.017713
DDX54	3	0.23919	0.36139	0.999998	777	1	-0.010513	0.87519	0.87584	0.999975	1820	0	-0.010513
PDCD4	3	0.05713	0.11882	0.991247	274	2	-0.14511	0.87538	0.87602	0.999975	1821	0	-0.14511
RPUSD3	4	0.64878	0.67963	0.999998	1387	1	-0.058136	0.87678	0.87642	0.999975	1822	0	-0.058136
CSDC2	4	0.11117	0.2321	0.999998	481	1	0.011248	0.87689	0.87649	0.999975	1823	0	0.011248
ZCCHC13	3	0.57368	0.58905	0.999998	1272	1	-0.030526	0.87708	0.87766	0.999975	1824	0	-0.030526
RCC2	4	0.27034	0.4054	0.999998	839	2	-0.12016	0.87814	0.87791	0.999975	1825	0	-0.12016
DNAJC2	4	0.092463	0.19964	0.999998	407	3	-0.096589	0.87835	0.87806	0.999975	1826	0	-0.096589
MAEL	4	0.092767	0.20022	0.999998	409	3	-0.26301	0.87846	0.87816	0.999975	1827	0	-0.26301
POP7	4	0.029009	0.0758	0.892074	181	3	-0.16076	0.87856	0.87827	0.999975	1828	0	-0.16076
EDC4	4	0.19148	0.31946	0.999998	663	2	-0.16414	0.87867	0.87838	0.999975	1829	0	-0.16414
BZW1	2	0.0094652	0.017868	0.625057	86	1	-0.3056	0.87876	0.87806	0.999975	1830	0	-0.3056
GRPEL2	4	0.28128	0.41749	0.999998	864	1	-0.053466	0.87887	0.8786	0.999975	1831	0	-0.053466
FKBP1A	4	0.12967	0.25236	0.999998	513	2	-0.11566	0.87908	0.87886	0.999975	1832	0	-0.11566
DSP	4	0.36552	0.50873	0.999998	1019	2	-0.057662	0.87918	0.87899	0.999975	1833	0	-0.057662
ESF1	2	0.43641	0.4417	0.999998	1113	1	-0.11574	0.87929	0.87859	0.999975	1834	0	-0.11574
YARS	4	0.16066	0.28598	0.999998	601	2	-0.14826	0.87939	0.87917	0.999975	1835	0	-0.14826
DAZ3	3	0.18382	0.29003	0.999998	649	1	-0.066382	0.87941	0.88005	0.999975	1836	0	-0.066382
PTGES3L-AARSD1	4	0.27335	0.40879	0.999998	845	2	-0.14829	0.8795	0.87926	0.999975	1837	0	-0.14829
IFIT3	3	0.022166	0.056545	0.83565	154	2	-0.33921	0.8795	0.88014	0.999975	1838	0	-0.33921
LARS2	4	0.080766	0.17758	0.999998	363	3	-0.10728	0.8797	0.87946	0.999975	1839	0	-0.10728
LGALS2	4	0.014729	0.045396	0.810929	115	2	-0.19194	0.88001	0.87982	0.999975	1840	0	-0.19194
RP9	3	0.2548	0.38144	0.999998	816	2	-0.083376	0.88024	0.88081	0.999975	1841	0	-0.083376
RPS9	3	0.84427	0.84501	0.999998	1741	0	-0.056161	0.88051	0.88108	0.999975	1842	0	-0.056161
TRPT1	4	0.13761	0.26066	0.999998	535	2	-0.098454	0.88053	0.88032	0.999975	1843	0	-0.098454
DCD	3	0.18977	0.2975	0.999998	659	2	-0.077669	0.88088	0.88138	0.999975	1844	0	-0.077669
MKRN1	4	0.058627	0.13495	0.999998	280	3	-0.14694	0.88114	0.88098	0.999975	1845	0	-0.14694
TIAF1	4	0.84281	0.84257	0.999998	1738	0	-0.016501	0.88135	0.88117	0.999975	1846	0	-0.016501
DBT	4	0.15748	0.28264	0.999998	594	2	-0.059357	0.88196	0.88173	0.999975	1847	0	-0.059357
PTBP2	4	0.57129	0.63255	0.999998	1268	1	-0.028494	0.88267	0.88243	0.999975	1848	0	-0.028494
EIF5B	3	0.013412	0.035522	0.788587	107	2	-0.19075	0.88307	0.88359	0.999975	1849	0	-0.19075
SRRM3	4	0.038981	0.096344	0.939648	220	2	-0.27171	0.88328	0.88304	0.999975	1850	0	-0.27171
LSM1	4	0.062972	0.14336	0.999998	291	1	-0.067974	0.88368	0.88343	0.999975	1851	0	-0.067974
SUPT5H	3	0.028756	0.072104	0.886723	179	2	-0.63327	0.88389	0.88446	0.999975	1852	0	-0.63327
RBMY1F	4	0.066811	0.15094	0.999998	303	3	-0.17122	0.88459	0.8843	0.999975	1853	0	-0.17122
LBR	3	0.15634	0.25341	0.999998	590	2	-0.12591	0.88461	0.88516	0.999975	1854	0	-0.12591
GOT2	4	0.48503	0.58705	0.999998	1164	1	-0.031361	0.88469	0.88444	0.999975	1855	0	-0.031361
XRCC5	4	0.52878	0.60922	0.999998	1211	1	-0.021166	0.88549	0.88532	0.999975	1856	0	-0.021166
LMF2	3	0.12802	0.21558	0.999998	508	2	-0.17465	0.88569	0.88623	0.999975	1857	0	-0.17465
GEMIN2	4	0.91451	0.91506	0.999998	1885	0	0.027008	0.88608	0.88598	0.999975	1858	0	0.027008
FAS	3	0.24132	0.36397	0.999998	783	2	-0.1911	0.88658	0.88712	0.999975	1859	0	-0.1911
PRPF40B	4	0.1427	0.26616	0.999998	553	2	-0.11799	0.88658	0.88644	0.999975	1860	0	-0.11799
EXOSC5	3	0.13374	0.22341	0.999998	521	2	-0.14172	0.8872	0.88774	0.999975	1861	0	-0.14172
ANG	4	0.32584	0.46534	0.999998	950	2	-0.10094	0.88747	0.88742	0.999975	1862	0	-0.10094
HIST1H4E	4	0.34875	0.49135	0.999998	987	2	-0.093719	0.88766	0.88769	0.999975	1863	0	-0.093719
C1ORF131	3	0.22515	0.34363	0.999998	737	2	-0.090821	0.88773	0.88826	0.999975	1864	0	-0.090821
SRBD1	4	0.38594	0.53121	0.999998	1052	2	-0.10372	0.88805	0.88815	0.999975	1865	0	-0.10372
MBNL2	3	0.045438	0.10235	0.949894	240	2	-0.16361	0.88852	0.88904	0.999975	1866	0	-0.16361
MRPL57	4	0.30511	0.4435	0.999998	911	2	-0.0789	0.88854	0.88865	0.999975	1867	0	-0.0789
FN1	3	0.73422	0.73617	0.999998	1521	0	-0.047405	0.88861	0.88916	0.999975	1868	0	-0.047405
MARK2	4	0.19168	0.31969	0.999998	664	2	-0.12785	0.88884	0.88893	0.999975	1869	0	-0.12785
RNASEH2C	4	0.27572	0.41132	0.999998	852	2	-0.045972	0.88913	0.88933	0.999975	1870	0	-0.045972
NANOS1	4	0.022328	0.061783	0.842537	155	1	-0.14113	0.88932	0.8895	0.999975	1871	0	-0.14113
EIF4A2	4	0.3947	0.54075	0.999998	1065	2	-0.071586	0.88952	0.88973	0.999975	1872	0	-0.071586
CLK2	4	0.7666	0.76905	0.999998	1571	1	0.0044595	0.88971	0.88992	0.999975	1873	0	0.0044595
HMGA1	4	0.063287	0.14393	0.999998	293	3	-0.20555	0.8901	0.89029	0.999975	1874	0	-0.20555
RPLP2	3	0.47662	0.51737	0.999998	1155	1	-0.24288	0.89018	0.89073	0.999975	1875	0	-0.24288
SDAD1	4	0.19424	0.32251	0.999998	674	1	-0.075324	0.89039	0.89058	0.999975	1876	0	-0.075324
POLR2G	4	0.053782	0.12595	0.999998	265	1	-0.001358	0.89068	0.89089	0.999975	1877	0	-0.001358
SUCO	3	0.30041	0.4076	0.999998	902	1	-0.13892	0.89131	0.89183	0.999975	1878	0	-0.13892
SNRPA	4	0.21172	0.34153	0.999998	707	2	-0.10693	0.89144	0.89175	0.999975	1879	0	-0.10693
TNRC6A	4	0.51862	0.60412	0.999998	1198	1	-0.003015	0.89154	0.89186	0.999975	1880	0	-0.003015
WDR6	4	0.2207	0.35123	0.999998	723	2	-0.12528	0.89182	0.89207	0.999975	1881	0	-0.12528
TRMT61B	3	0.04046	0.095005	0.936781	226	2	-0.20046	0.89226	0.8928	0.999975	1882	0	-0.20046
SCAF1	4	0.10792	0.22802	0.999998	472	2	-0.07285	0.8923	0.89261	0.999975	1883	0	-0.07285
STAU1	4	0.069978	0.15693	0.999998	316	3	-0.22272	0.89316	0.89343	0.999975	1884	0	-0.22272
EIF3H	4	0.40212	0.54874	0.999998	1073	2	-0.034667	0.89391	0.89426	0.999975	1885	0	-0.034667
RRP1B	3	0.2015	0.31282	0.999998	687	2	-0.12025	0.89516	0.89568	0.999975	1886	0	-0.12025
USP36	4	0.35254	0.49519	0.999998	994	2	-0.092652	0.89531	0.89576	0.999975	1887	0	-0.092652
FAM120A	4	0.22378	0.35464	0.999998	733	2	-0.11707	0.89541	0.89584	0.999975	1888	0	-0.11707
NOL11	4	0.1224	0.24447	0.999998	497	2	-0.084437	0.89643	0.89693	0.999975	1889	0	-0.084437
AFF2	3	0.20291	0.31463	0.999998	691	2	-0.094185	0.89667	0.89719	0.999975	1890	0	-0.094185
MRPS24	4	0.1457	0.26955	0.999998	563	2	-0.10754	0.89698	0.89745	0.999975	1891	0	-0.10754
MAP1B	3	0.08684	0.15958	0.999998	386	2	-0.18337	0.89717	0.8978	0.999975	1892	0	-0.18337
ABT1	3	0.57711	0.59186	0.999998	1275	1	-0.037866	0.89733	0.89798	0.999975	1893	0	-0.037866
MRPL35	4	0.28329	0.41972	0.999998	870	2	-0.11536	0.89735	0.89783	0.999975	1894	0	-0.11536
UBE2M	3	0.10785	0.18828	0.999998	471	2	-0.17075	0.89808	0.89879	0.999975	1895	0	-0.17075
PPIG	4	0.68684	0.70586	0.999998	1447	1	-0.037569	0.89835	0.89883	0.999975	1896	0	-0.037569
TRA2A	4	0.064429	0.14642	0.999998	296	3	-0.21043	0.89844	0.89894	0.999975	1897	0	-0.21043
ZC3H14	2	0.1015	0.17117	0.999998	449	2	-0.23182	0.8985	0.8975	0.999975	1898	0	-0.23182
RPS13	3	0.097823	0.17479	0.999998	434	2	-0.26571	0.89895	0.89973	0.999975	1899	0	-0.26571
RNF113B	4	0.89058	0.89078	0.999998	1839	0	-0.0022273	0.89908	0.89953	0.999975	1900	0	-0.0022273
NUCKS1	4	0.55166	0.62156	0.999998	1242	1	-0.078707	0.8998	0.90023	0.999975	1901	0	-0.078707
IKBKAP	4	0.077434	0.17144	0.999998	356	3	-0.15462	0.90016	0.90058	0.999975	1902	0	-0.15462
IMP4	4	0.062398	0.14242	0.999998	289	3	-0.16895	0.90025	0.90068	0.999975	1903	0	-0.16895
RPS19BP1	4	0.33276	0.47289	0.999998	960	2	-0.056053	0.90088	0.90123	0.999975	1904	0	-0.056053
FKBP3	4	0.082557	0.18107	0.999998	370	3	-0.16033	0.90106	0.90139	0.999975	1905	0	-0.16033
S100A16	4	0.74444	0.75034	0.999998	1534	1	-0.0077134	0.90177	0.90222	0.999975	1906	0	-0.0077134
FDPS	4	0.096612	0.20729	0.999998	428	2	-0.062364	0.90186	0.90229	0.999975	1907	0	-0.062364
HAP1	3	0.27284	0.39216	0.999998	844	1	-0.049224	0.90225	0.90309	0.999975	1908	0	-0.049224
DHX29	3	0.049076	0.10739	0.96346	248	2	-0.35173	0.90273	0.90355	0.999975	1909	0	-0.35173
MEX3C	4	0.068262	0.15366	0.999998	311	2	-0.08801	0.90301	0.90338	0.999975	1910	0	-0.08801
SRPK1	4	0.84544	0.84521	0.999998	1743	0	-0.01822	0.90327	0.9037	0.999975	1911	0	-0.01822
RRNAD1	3	0.1613	0.26011	0.999998	605	2	-0.15646	0.90329	0.9041	0.999975	1912	0	-0.15646
RBM48	4	0.24924	0.38224	0.999998	801	2	-0.075523	0.90432	0.90476	0.999975	1913	0	-0.075523
TFB2M	4	0.026121	0.069703	0.881961	171	3	-0.13676	0.90475	0.90525	0.999975	1914	0	-0.13676
NOP14	3	0.73091	0.73301	0.999998	1516	0	-0.033286	0.90527	0.9062	0.999975	1915	0	-0.033286
DUS1L	4	0.063044	0.14349	0.999998	292	3	-0.1447	0.90631	0.90692	0.999975	1916	0	-0.1447
PAPOLB	4	0.092966	0.20053	0.999998	411	3	-0.1924	0.90639	0.90698	0.999975	1917	0	-0.1924
H2AFY	4	0.093956	0.20233	0.999998	417	3	-0.20168	0.90648	0.90706	0.999975	1918	0	-0.20168
EXOSC2	3	0.67508	0.67767	0.999998	1421	1	-0.035425	0.90669	0.90777	0.999975	1919	0	-0.035425
MACF1	4	0.070524	0.15791	0.999998	322	2	-0.19167	0.9075	0.9081	0.999975	1920	0	-0.19167
GPR161	4	0.085432	0.18627	0.999998	381	3	-0.12197	0.90759	0.90819	0.999975	1921	0	-0.12197
XIRP1	4	0.36216	0.50511	0.999998	1012	2	-0.11334	0.90893	0.9095	0.999975	1922	0	-0.11334
