id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
USO1	4	0.4589	0.60601	0.999998	1194	2	-0.1689	0.8019	0.80588	0.999989	1641	1	-0.1689
SERGEF	4	0.093829	0.20383	0.914716	469	2	-0.16398	0.8022	0.80609	0.999989	1642	1	-0.16398
RPL41	3	0.23831	0.36171	0.999998	781	2	-0.27472	0.80234	0.80316	0.999989	1643	0	-0.27472
QTRTD1	4	0.29237	0.43725	0.999998	912	1	0.0065793	0.80235	0.80625	0.999989	1644	1	0.0065793
GUF1	4	0.88128	0.88098	0.999998	1823	0	0.032975	0.80249	0.80639	0.999989	1645	1	0.032975
CPSF3L	2	0.61902	0.61807	0.999998	1360	0	-0.18951	0.80254	0.80112	0.999989	1646	0	-0.18951
TWF2	4	0.10915	0.23023	0.945972	519	3	-0.29214	0.80264	0.8065	0.999989	1647	1	-0.29214
TRMT5	4	0.28077	0.42548	0.999998	883	2	-0.24087	0.80352	0.80718	0.999989	1648	1	-0.24087
PTGES3	4	0.19971	0.34361	0.999998	710	2	-0.37189	0.80396	0.80747	0.999989	1649	1	-0.37189
GLE1	4	0.37517	0.52119	0.999998	1036	2	-0.25143	0.80411	0.80755	0.999989	1650	1	-0.25143
MRPS10	3	0.28063	0.41419	0.999998	881	1	-0.19123	0.80536	0.80636	0.999989	1651	0	-0.19123
DCTN2	4	0.24352	0.38783	0.999998	796	1	0.17818	0.80543	0.8086	0.999989	1652	1	0.17818
PRIM1	3	0.10901	0.19662	0.911411	518	2	-0.64021	0.80637	0.80748	0.999989	1653	0	-0.64021
ZC3HAV1	4	0.80279	0.80385	0.999998	1669	1	-0.0063444	0.80659	0.80956	0.999989	1654	1	-0.0063444
APOBEC1	4	0.1316	0.26832	0.988094	579	2	-0.082918	0.80717	0.81012	0.999989	1655	1	-0.082918
SWT1	4	0.7718	0.77838	0.999998	1605	1	0.031983	0.80746	0.81039	0.999989	1656	1	0.031983
DAZ2	4	0.10216	0.21806	0.929104	495	3	-0.38088	0.80862	0.81124	0.999989	1657	1	-0.38088
ZNF385A	4	0.52643	0.63663	0.999998	1254	1	-0.087887	0.80876	0.81137	0.999989	1658	1	-0.087887
HADHB	3	0.77769	0.7787	0.999998	1613	0	0.09733	0.8091	0.81009	0.999989	1659	0	0.09733
RBMY1A1	4	0.71757	0.73914	0.999998	1511	1	-0.016821	0.80948	0.81195	0.999989	1660	1	-0.016821
SRBD1	4	0.92132	0.92132	0.999998	1914	0	0.036931	0.80977	0.8122	0.999989	1661	1	0.036931
TYW3	2	0.45982	0.46804	0.999998	1197	1	-0.34387	0.8102	0.80889	0.999989	1662	0	-0.34387
DYNLL1	4	0.038862	0.10079	0.773645	281	2	-0.43629	0.8112	0.81333	0.999989	1663	1	-0.43629
CTTN	2	0.54002	0.5407	0.999998	1271	1	-0.2144	0.8115	0.81023	0.999989	1664	0	-0.2144
ERI1	4	0.14163	0.28458	0.998176	607	2	-0.52416	0.81162	0.81371	0.999989	1665	1	-0.52416
NSF	4	0.83313	0.83231	0.999998	1727	1	-0.059147	0.81177	0.81383	0.999989	1666	1	-0.059147
HLTF	3	0.39747	0.49047	0.999998	1077	1	0.10113	0.81255	0.81334	0.999989	1667	0	0.10113
TRMT13	4	0.16991	0.31328	0.999998	652	2	-0.12929	0.81333	0.81529	0.999989	1668	1	-0.12929
DHX9	3	0.67814	0.68501	0.999998	1453	1	-0.16442	0.81425	0.8151	0.999989	1669	0	-0.16442
INTS10	4	0.42912	0.576	0.999998	1142	2	-0.11155	0.81431	0.81602	0.999989	1670	1	-0.11155
RNASE1	4	0.10716	0.22689	0.94225	513	2	-0.29832	0.81445	0.81615	0.999989	1671	1	-0.29832
RINT1	4	0.42094	0.56774	0.999998	1128	2	-0.15217	0.81544	0.81697	0.999989	1672	1	-0.15217
PDCD4	4	0.41419	0.56057	0.999998	1116	2	-0.063455	0.81572	0.81724	0.999989	1673	1	-0.063455
TCOF1	4	0.050618	0.12398	0.83515	321	2	-0.46387	0.81683	0.81813	0.999989	1674	1	-0.46387
TSEN54	4	0.097062	0.20932	0.916553	482	2	-0.28654	0.81753	0.8187	0.999989	1675	1	-0.28654
MMAA	4	0.080346	0.17994	0.900075	423	2	-0.16138	0.81809	0.81922	0.999989	1676	1	-0.16138
PTBP1	4	0.12976	0.26528	0.986359	575	2	-0.2898	0.81822	0.81937	0.999989	1677	1	-0.2898
THOC2	4	0.67996	0.71545	0.999998	1458	1	-0.016662	0.82043	0.82139	0.999989	1678	1	-0.016662
XRN2	4	0.030362	0.083736	0.728655	240	3	-0.78705	0.82057	0.82154	0.999989	1679	1	-0.78705
PSMD4	4	0.00074652	0.002846	0.279802	21	2	-0.28647	0.82084	0.82176	0.999989	1680	1	-0.28647
WDR6	4	0.074421	0.16911	0.877634	408	3	-0.46955	0.82153	0.82238	0.999989	1681	1	-0.46955
AEN	4	0.50504	0.62737	0.999998	1237	1	0.0067071	0.82166	0.82248	0.999989	1682	1	0.0067071
LSM4	4	0.068671	0.15831	0.857598	391	3	-0.57354	0.82214	0.82291	0.999989	1683	1	-0.57354
R3HDM1	4	0.17235	0.31589	0.999998	657	2	-0.24787	0.82214	0.82291	0.999989	1684	1	-0.24787
P2RX7	3	0.71906	0.72211	0.999998	1513	1	-0.040181	0.82252	0.82329	0.999989	1685	0	-0.040181
NSUN3	4	0.81005	0.81004	0.999998	1680	1	0.17785	0.82262	0.82331	0.999989	1686	1	0.17785
GTPBP3	4	0.17466	0.31815	0.999998	661	2	-0.25122	0.82357	0.8241	0.999989	1687	1	-0.25122
PRDX1	4	0.84316	0.84243	0.999998	1743	0	-0.027439	0.82371	0.82422	0.999989	1688	1	-0.027439
RBM4	3	0.48212	0.54134	0.999998	1221	1	-0.17559	0.82416	0.82486	0.999989	1689	0	-0.17559
SRPRB	4	0.35291	0.4985	0.999998	993	2	-0.28375	0.82452	0.82499	0.999989	1690	1	-0.28375
ZNF346	4	0.2161	0.35985	0.999998	739	1	-0.0024646	0.82479	0.82518	0.999989	1691	1	-0.0024646
SEC61B	4	0.0030675	0.011097	0.422755	55	3	-0.94351	0.82519	0.8255	0.999989	1692	1	-0.94351
SRPR	3	0.45767	0.52653	0.999998	1191	1	-0.11941	0.82521	0.82588	0.999989	1693	0	-0.11941
RBM24	4	0.80072	0.80205	0.999998	1663	1	-0.012793	0.82546	0.82568	0.999989	1694	1	-0.012793
GEMIN5	4	0.028012	0.078952	0.728655	225	2	-0.51871	0.82626	0.82639	0.999989	1695	1	-0.51871
RPRD1B	4	0.38188	0.52787	0.999998	1051	1	0.044799	0.82707	0.82712	0.999989	1696	1	0.044799
DNAJA1	4	0.039394	0.10186	0.777297	283	3	-0.65307	0.8272	0.82727	0.999989	1697	1	-0.65307
DDX53	3	0.53128	0.57305	0.999998	1262	1	-0.30623	0.82742	0.82793	0.999989	1698	0	-0.30623
EIF3D	4	0.25789	0.40234	0.999998	832	2	-0.29132	0.82773	0.82778	0.999989	1699	1	-0.29132
DUSP9	4	0.88922	0.88918	0.999998	1840	0	0.085471	0.82813	0.8281	0.999989	1700	1	0.085471
RNASET2	4	0.24916	0.39359	0.999998	812	1	0.057612	0.82893	0.82885	0.999989	1701	1	0.057612
CDK17	4	0.033592	0.090404	0.739933	252	2	-0.56416	0.82906	0.82899	0.999989	1702	1	-0.56416
SUPT16H	3	0.019105	0.049182	0.622589	188	2	-1.14	0.82915	0.82958	0.999989	1703	0	-1.14
PRPF40A	3	0.1368	0.23289	0.951557	594	1	-0.02863	0.82984	0.83024	0.999989	1704	0	-0.02863
RRP9	4	0.096349	0.2081	0.916553	479	3	-0.40539	0.82985	0.82965	0.999989	1705	1	-0.40539
CNOT2	3	0.36549	0.47296	0.999998	1014	1	-0.2237	0.83019	0.83051	0.999989	1706	0	-0.2237
PRRC2B	4	0.47285	0.61377	0.999998	1211	1	0.050115	0.83051	0.83035	0.999989	1707	1	0.050115
SRP72	4	0.059894	0.14173	0.850844	356	3	-0.71032	0.83077	0.83066	0.999989	1708	1	-0.71032
THUMPD1	4	0.24975	0.39427	0.999998	813	2	-0.13038	0.8313	0.83118	0.999989	1709	1	-0.13038
MPHOSPH6	3	0.64328	0.65575	0.999998	1401	1	-0.04846	0.83144	0.83163	0.999989	1710	0	-0.04846
PPIL3	3	0.72463	0.72712	0.999998	1527	1	0.0024101	0.8328	0.83314	0.999989	1711	0	0.0024101
RC3H1	4	0.66509	0.70648	0.999998	1429	1	-0.13638	0.83339	0.83326	0.999989	1712	1	-0.13638
THRAP3	3	0.22153	0.34089	0.999998	750	1	-0.14262	0.83348	0.83384	0.999989	1713	0	-0.14262
SCAMP2	4	0.095129	0.20619	0.916553	471	3	-0.45027	0.83468	0.83443	0.999989	1714	1	-0.45027
ABT1	4	0.15895	0.30219	0.999998	634	2	-0.72688	0.83494	0.83472	0.999989	1715	1	-0.72688
IGHMBP2	4	0.42315	0.57003	0.999998	1133	2	-0.12204	0.83533	0.83508	0.999989	1716	1	-0.12204
RANBP2	4	0.062952	0.14763	0.850844	367	3	-0.52812	0.83545	0.83522	0.999989	1717	1	-0.52812
SRSF9	4	0.012621	0.041347	0.618259	138	3	-0.86366	0.83584	0.83562	0.999989	1718	1	-0.86366
SND1	4	0.58643	0.66506	0.999998	1327	1	0.0082445	0.83801	0.83769	0.999989	1719	1	0.0082445
PTBP2	4	0.73783	0.75311	0.999998	1546	1	0.079859	0.83827	0.83797	0.999989	1720	1	0.079859
SNRPF	4	0.73343	0.75	0.999998	1542	1	0.025544	0.83839	0.8381	0.999989	1721	1	0.025544
DUS3L	3	0.26211	0.39138	0.999998	839	2	-0.25846	0.83841	0.83887	0.999989	1722	0	-0.25846
MAP1B	3	0.28572	0.42022	0.999998	892	1	-0.1723	0.83863	0.8391	0.999989	1723	0	-0.1723
SAMD4A	4	0.12756	0.26145	0.977182	571	2	-0.11305	0.83915	0.83874	0.999989	1724	1	-0.11305
EED	4	0.68249	0.71696	0.999998	1463	1	-0.12809	0.83953	0.83905	0.999989	1725	1	-0.12809
MEX3B	3	0.1551	0.25656	0.976351	625	2	-0.59453	0.83984	0.84035	0.999989	1726	0	-0.59453
STIP1	4	0.27179	0.41634	0.999998	864	1	0.021577	0.84054	0.83991	0.999989	1727	1	0.021577
SMN2	3	0.2453	0.37041	0.999998	802	2	-0.28976	0.84214	0.84281	0.999989	1728	0	-0.28976
ZNF474	4	0.89776	0.89793	0.999998	1862	0	0.058312	0.84217	0.84154	0.999989	1729	1	0.058312
SNRPA1	4	0.39306	0.53921	0.999998	1071	2	-0.11974	0.84229	0.84167	0.999989	1730	1	-0.11974
RBPMS	4	0.085852	0.18975	0.904519	439	3	-0.42562	0.84316	0.84257	0.999989	1731	1	-0.42562
RBM14-RBM4	4	0.13871	0.28041	0.998176	598	3	-0.22079	0.84403	0.8434	0.999989	1732	1	-0.22079
EPB41	4	0.22469	0.36852	0.999998	758	2	-0.1025	0.84427	0.84367	0.999989	1733	1	-0.1025
SCAF4	4	0.22165	0.36549	0.999998	751	2	-0.34687	0.84464	0.84401	0.999989	1734	1	-0.34687
PARS2	3	0.1627	0.26657	0.98698	642	2	-0.43305	0.84475	0.84547	0.999989	1735	0	-0.43305
DIS3L	3	0.24058	0.36438	0.999998	788	2	-0.25121	0.84507	0.84571	0.999989	1736	0	-0.25121
RSRC2	4	0.079735	0.17865	0.899431	422	2	-0.39343	0.84514	0.84448	0.999989	1737	1	-0.39343
EPPK1	3	0.65037	0.66159	0.999998	1407	1	0.028519	0.84572	0.84642	0.999989	1738	0	0.028519
LBR	3	0.066604	0.14062	0.850844	387	2	-0.90725	0.84593	0.84671	0.999989	1739	0	-0.90725
PTCD2	4	0.11693	0.24349	0.962182	538	2	-0.50462	0.84612	0.84544	0.999989	1740	1	-0.50462
OTUD4	2	0.42789	0.44033	0.999998	1140	1	-0.55197	0.84636	0.84501	0.999989	1741	0	-0.55197
LSM1	4	0.57161	0.65752	0.999998	1304	1	0.14311	0.84673	0.84615	0.999989	1742	1	0.14311
C1QBP	4	0.67868	0.71462	0.999998	1454	1	-0.016976	0.84697	0.84639	0.999989	1743	1	-0.016976
LSM2	4	0.0017172	0.0064085	0.363626	36	3	-1.7465	0.8477	0.84717	0.999989	1744	1	-1.7465
FKBP1A	3	0.016389	0.042947	0.618259	170	2	-1.1638	0.84775	0.84849	0.999989	1745	0	-1.1638
AKAP8	3	0.21194	0.3288	0.999998	731	2	-0.61605	0.84796	0.84869	0.999989	1746	0	-0.61605
DNMT1	3	0.17758	0.28563	0.998176	666	2	-0.37874	0.84838	0.84913	0.999989	1747	0	-0.37874
RRM1	3	0.086782	0.16734	0.876723	444	2	-0.84562	0.8486	0.84929	0.999989	1748	0	-0.84562
MSL3	4	0.87564	0.87511	0.999998	1813	0	0.029005	0.84867	0.8481	0.999989	1749	1	0.029005
NUCKS1	3	0.020579	0.052762	0.639348	197	2	-0.95751	0.84934	0.8501	0.999989	1750	0	-0.95751
PPWD1	4	0.50885	0.62899	0.999998	1239	1	-0.0035334	0.85011	0.84956	0.999989	1751	1	-0.0035334
DCP2	4	0.017065	0.054901	0.642955	174	2	-0.6435	0.85107	0.85044	0.999989	1752	1	-0.6435
ZNF638	4	0.66223	0.70477	0.999998	1424	1	-0.057058	0.85179	0.85112	0.999989	1753	1	-0.057058
SPTBN5	4	0.4132	0.55967	0.999998	1114	2	-0.30052	0.85238	0.85168	0.999989	1754	0	-0.30052
MPHOSPH10	4	0.25705	0.40145	0.999998	830	2	-0.23899	0.85262	0.85194	0.999989	1755	0	-0.23899
MRPS6	4	0.15584	0.29895	0.999998	627	2	-0.45132	0.85297	0.85229	0.999989	1756	0	-0.45132
PTCD1	3	0.63762	0.65091	0.999998	1394	1	0.030488	0.85311	0.85396	0.999989	1757	0	0.030488
SETD1A	4	0.030842	0.084843	0.728655	243	2	-0.73594	0.85344	0.8528	0.999989	1758	0	-0.73594
CD3EAP	4	0.10301	0.21942	0.929803	498	3	-0.54987	0.85403	0.85336	0.999989	1759	0	-0.54987
ATXN1	4	0.2425	0.3868	0.999998	793	2	-0.13457	0.85462	0.85396	0.999989	1760	0	-0.13457
RBM43	4	0.26293	0.40746	0.999998	841	2	-0.31016	0.85509	0.85446	0.999989	1761	0	-0.31016
PDIA2	4	0.4388	0.58554	0.999998	1156	1	-0.00043732	0.85544	0.85476	0.999989	1762	0	-0.00043732
PTPN1	4	0.098402	0.21165	0.917906	485	3	-0.53135	0.85567	0.85497	0.999989	1763	0	-0.53135
PCSK9	3	0.071433	0.14695	0.850844	402	2	-0.65719	0.8559	0.85674	0.999989	1764	0	-0.65719
PPARGC1B	2	0.25108	0.30219	0.999998	816	1	-0.45644	0.85634	0.85504	0.999989	1765	0	-0.45644
EXOSC7	3	0.32409	0.45097	0.999998	951	1	-0.049542	0.85641	0.85718	0.999989	1766	0	-0.049542
NUDT12	4	0.11627	0.24237	0.962182	534	1	0.01269	0.8566	0.85585	0.999989	1767	0	0.01269
LAGE3	4	0.36612	0.5117	0.999998	1017	2	-0.14757	0.85672	0.85596	0.999989	1768	0	-0.14757
TEX13A	3	0.55867	0.59182	0.999998	1288	1	-0.043408	0.85682	0.85762	0.999989	1769	0	-0.043408
ALKBH8	4	0.087804	0.19319	0.904519	449	2	-0.085954	0.85695	0.85622	0.999989	1770	0	-0.085954
TBCA	4	0.67334	0.71121	0.999998	1446	1	0.1033	0.85764	0.85699	0.999989	1771	0	0.1033
C9ORF156	4	0.71409	0.73688	0.999998	1506	1	-0.011078	0.85776	0.85709	0.999989	1772	0	-0.011078
SNRPD2	4	0.038649	0.10038	0.773645	280	3	-1.0454	0.85787	0.85724	0.999989	1773	0	-1.0454
IMMT	4	0.83195	0.83106	0.999998	1723	1	-0.074047	0.85799	0.85731	0.999989	1774	0	-0.074047
HIST1H4F	3	0.081148	0.16003	0.857598	426	1	-0.10597	0.85804	0.85891	0.999989	1775	0	-0.10597
HIST1H4A	3	0.2422	0.36642	0.999998	792	2	-0.29783	0.85825	0.85911	0.999989	1776	0	-0.29783
HNRNPH2	4	0.071431	0.16346	0.865727	401	2	-0.061494	0.85868	0.85792	0.999989	1777	0	-0.061494
GPKOW	2	0.57316	0.57289	0.999998	1307	1	-0.39931	0.85887	0.85771	0.999989	1778	0	-0.39931
POLR2L	4	0.027004	0.076737	0.724373	220	2	-1.2277	0.85891	0.85816	0.999989	1779	0	-1.2277
POU5F1	4	0.72065	0.74126	0.999998	1520	1	0.026551	0.85959	0.85894	0.999989	1780	0	0.026551
CDV3	3	0.23896	0.36251	0.999998	783	2	-0.27731	0.85977	0.86065	0.999989	1781	0	-0.27731
MSN	4	0.7762	0.78186	0.999998	1609	1	-0.064462	0.85982	0.8592	0.999989	1782	0	-0.064462
CXXC5	4	0.8394	0.8386	0.999998	1735	0	-0.037811	0.8605	0.85995	0.999989	1783	0	-0.037811
ELF1	4	0.18025	0.32397	0.999998	670	2	-0.13882	0.86062	0.86005	0.999989	1784	0	-0.13882
RBMX	4	0.063751	0.14923	0.850844	371	3	-0.69656	0.8613	0.86069	0.999989	1785	0	-0.69656
HIST1H1B	3	0.14759	0.24723	0.967941	615	1	-0.03113	0.86187	0.86271	0.999989	1786	0	-0.03113
RIOK1	4	0.90494	0.90514	0.999998	1876	0	-0.0090162	0.86231	0.86177	0.999989	1787	0	-0.0090162
HNRNPUL1	3	0.15795	0.26041	0.976544	632	1	-0.27097	0.86257	0.86344	0.999989	1788	0	-0.27097
TRDMT1	3	0.7989	0.79989	0.999998	1660	0	0.0090067	0.86326	0.864	0.999989	1789	0	0.0090067
SNRPB2	3	0.65462	0.66484	0.999998	1416	1	-0.19572	0.86415	0.86496	0.999989	1790	0	-0.19572
PTDSS1	4	0.57424	0.65889	0.999998	1309	1	-0.020476	0.86433	0.8638	0.999989	1791	0	-0.020476
LAMA2	4	0.37539	0.52143	0.999998	1037	2	-0.095436	0.86444	0.86395	0.999989	1792	0	-0.095436
ALKBH1	4	0.23797	0.38213	0.999998	780	2	-0.24316	0.86455	0.86405	0.999989	1793	0	-0.24316
MRPL40	3	0.4717	0.53516	0.999998	1209	1	-0.15771	0.86474	0.86562	0.999989	1794	0	-0.15771
TECR	4	0.064821	0.1513	0.850844	378	2	-0.38605	0.86499	0.86447	0.999989	1795	0	-0.38605
MRPL1	4	0.51553	0.63195	0.999998	1246	1	-0.0055618	0.86522	0.86467	0.999989	1796	0	-0.0055618
GTF2F1	4	0.57842	0.66084	0.999998	1314	1	0.11156	0.86544	0.86488	0.999989	1797	0	0.11156
AHNAK	4	0.30364	0.44914	0.999998	924	2	-0.22981	0.86632	0.8658	0.999989	1798	0	-0.22981
IGF2BP3	4	0.27433	0.41916	0.999998	871	2	-0.22727	0.86665	0.86608	0.999989	1799	0	-0.22727
NSUN7	2	0.46693	0.47419	0.999998	1205	1	-0.51158	0.8668	0.86557	0.999989	1800	0	-0.51158
LTA4H	4	0.44362	0.59053	0.999998	1169	1	-0.017607	0.86742	0.86687	0.999989	1801	0	-0.017607
CISD1	4	0.013074	0.042816	0.618259	142	3	-1.5437	0.86862	0.86804	0.999989	1802	0	-1.5437
SEPT11	4	0.054118	0.13096	0.843521	333	3	-0.41974	0.86959	0.86896	0.999989	1803	0	-0.41974
CCRN4L	4	0.12576	0.25846	0.976351	567	1	-0.14185	0.86981	0.86917	0.999989	1804	0	-0.14185
MVP	3	0.29375	0.43023	0.999998	914	2	-0.24999	0.86999	0.8707	0.999989	1805	0	-0.24999
ZCCHC4	4	0.075662	0.1715	0.88543	411	2	-0.16223	0.87002	0.86936	0.999989	1806	0	-0.16223
MKRN2	4	0.44149	0.58829	0.999998	1162	2	-0.077885	0.87024	0.86957	0.999989	1807	0	-0.077885
ZC3H12D	4	0.73213	0.74912	0.999998	1538	1	-0.1405	0.87067	0.86997	0.999989	1808	0	-0.1405
PCNP	4	0.69514	0.72477	0.999998	1481	1	0.0057159	0.87099	0.87032	0.999989	1809	0	0.0057159
MRPL49	4	0.89225	0.89243	0.999998	1848	0	0.051435	0.8711	0.87044	0.999989	1810	0	0.051435
CACYBP	4	0.30796	0.45353	0.999998	931	2	-0.25144	0.87131	0.87065	0.999989	1811	0	-0.25144
RBMS1	4	0.44767	0.59457	0.999998	1180	2	-0.22717	0.87153	0.87082	0.999989	1812	0	-0.22717
HADH	4	0.81725	0.8166	0.999998	1697	1	-0.02868	0.87185	0.87116	0.999989	1813	0	-0.02868
GP2	3	0.29221	0.42839	0.999998	911	2	-0.43141	0.87189	0.87265	0.999989	1814	0	-0.43141
FBP2	3	0.29702	0.43405	0.999998	921	2	-0.23083	0.87341	0.87403	0.999989	1815	0	-0.23083
C12ORF65	4	0.9305	0.93027	0.999998	1935	0	0.087118	0.87354	0.87289	0.999989	1816	0	0.087118
XPO7	4	0.78166	0.78634	0.999998	1624	1	-0.011113	0.87396	0.87331	0.999989	1817	0	-0.011113
KRT18	3	0.67178	0.67953	0.999998	1442	1	-0.026683	0.87402	0.87467	0.999989	1818	0	-0.026683
CIRBP	3	0.0045608	0.01286	0.433283	69	2	-2.0562	0.87444	0.87506	0.999989	1819	0	-2.0562
RBMXL1	4	0.086592	0.19095	0.904519	442	2	-0.55574	0.8747	0.87412	0.999989	1820	0	-0.55574
DCPS	4	0.29203	0.43689	0.999998	910	2	-0.18596	0.87512	0.87458	0.999989	1821	0	-0.18596
RIMS1	4	0.82262	0.8218	0.999998	1703	1	0.10017	0.87533	0.8748	0.999989	1822	0	0.10017
C1ORF204	4	0.09182	0.20049	0.911411	464	3	-0.39353	0.87564	0.87511	0.999989	1823	0	-0.39353
CPSF1	3	0.010427	0.028231	0.572357	116	2	-1.2202	0.87621	0.87681	0.999989	1824	0	-1.2202
PAFAH1B3	4	0.24044	0.38476	0.999998	787	2	-0.32272	0.87647	0.87588	0.999989	1825	0	-0.32272
UBQLN1	3	0.63266	0.64707	0.999998	1383	1	-0.21887	0.87723	0.87774	0.999989	1826	0	-0.21887
PTH2	4	0.02548	0.073333	0.715151	214	2	-0.48503	0.87894	0.87836	0.999989	1827	0	-0.48503
NOP2	4	0.26461	0.40916	0.999998	845	2	-0.38696	0.87915	0.87858	0.999989	1828	0	-0.38696
YLPM1	4	0.27306	0.41772	0.999998	866	2	-0.21139	0.87956	0.87906	0.999989	1829	0	-0.21139
GTPBP2	4	0.59282	0.66812	0.999998	1336	1	0.10942	0.88006	0.87963	0.999989	1830	0	0.10942
ENDOV	3	0.39105	0.48697	0.999998	1069	1	-0.04067	0.88025	0.88077	0.999989	1831	0	-0.04067
HNRNPH1	3	0.10598	0.19271	0.904519	509	2	-0.24328	0.88043	0.88097	0.999989	1832	0	-0.24328
DLAT	4	0.27031	0.41478	0.999998	859	2	-0.22067	0.88047	0.88009	0.999989	1833	0	-0.22067
KIAA0020	2	0.11949	0.19963	0.911411	547	2	-0.44838	0.88051	0.87945	0.999989	1834	0	-0.44838
EIF2A	4	0.0577	0.1376	0.849993	350	3	-0.33268	0.88077	0.88045	0.999989	1835	0	-0.33268
CNOT10	4	0.15693	0.30012	0.999998	629	2	-0.32557	0.88148	0.88114	0.999989	1836	0	-0.32557
LSM14B	2	0.014508	0.027038	0.566101	156	2	-2.4551	0.88197	0.88096	0.999989	1837	0	-2.4551
DENR	4	0.20861	0.3524	0.999998	728	2	-0.12182	0.88198	0.88169	0.999989	1838	0	-0.12182
MRPS25	4	0.66793	0.70808	0.999998	1433	1	-0.022754	0.88208	0.88177	0.999989	1839	0	-0.022754
PRPF4B	4	0.3784	0.52444	0.999998	1041	1	-0.031186	0.88228	0.88196	0.999989	1840	0	-0.031186
SRPK2	3	0.083968	0.16366	0.865727	431	2	-0.95509	0.88232	0.88273	0.999989	1841	0	-0.95509
AKAP17A	4	0.59661	0.66992	0.999998	1338	1	-0.255	0.88397	0.88355	0.999989	1842	0	-0.255
TMEM263	4	0.80146	0.80273	0.999998	1665	1	-0.088296	0.88427	0.8838	0.999989	1843	0	-0.088296
SMAD7	4	0.28903	0.43405	0.999998	904	2	-0.18003	0.88456	0.88417	0.999989	1844	0	-0.18003
HAS1	4	0.47224	0.61352	0.999998	1210	1	0.021731	0.88516	0.88488	0.999989	1845	0	0.021731
RPS25	2	0.11472	0.19259	0.904519	531	2	-0.63858	0.88528	0.88416	0.999989	1846	0	-0.63858
CNN3	4	0.65467	0.70031	0.999998	1417	1	-0.059247	0.88565	0.8854	0.999989	1847	0	-0.059247
NLRP11	4	0.57738	0.66038	0.999998	1311	1	0.0042306	0.88574	0.88548	0.999989	1848	0	0.0042306
RPA2	4	0.056747	0.13587	0.849993	345	1	-0.023047	0.88613	0.88585	0.999989	1849	0	-0.023047
CTNNA1	4	0.36524	0.51079	0.999998	1013	2	-0.19649	0.88623	0.88594	0.999989	1850	0	-0.19649
MOV10	4	0.13327	0.27138	0.991708	584	3	-0.29554	0.88643	0.88611	0.999989	1851	0	-0.29554
BAZ1B	3	0.14245	0.24042	0.962182	610	2	-0.49029	0.88779	0.88827	0.999989	1852	0	-0.49029
TRNAU1AP	4	0.011648	0.038322	0.618259	127	3	-0.73648	0.88855	0.88842	0.999989	1853	0	-0.73648
C14ORF142	3	0.14462	0.24327	0.962182	613	2	-0.60858	0.88866	0.88916	0.999989	1854	0	-0.60858
LCMT2	3	0.73012	0.73234	0.999998	1534	1	-0.15098	0.88918	0.88967	0.999989	1855	0	-0.15098
GNL1	4	0.13687	0.2773	0.997179	595	2	-0.44063	0.88922	0.88918	0.999989	1856	0	-0.44063
RNF10	3	0.77438	0.77547	0.999998	1607	0	-0.061534	0.88978	0.89027	0.999989	1857	0	-0.061534
LARP6	4	0.15114	0.29419	0.999998	622	2	-0.45278	0.88999	0.88992	0.999989	1858	0	-0.45278
RBM27	3	0.73323	0.73534	0.999998	1541	1	-0.12142	0.89038	0.89087	0.999989	1859	0	-0.12142
AZGP1	4	0.84117	0.84033	0.999998	1741	0	-0.1148	0.89046	0.89051	0.999989	1860	0	-0.1148
ZCCHC14	4	0.3953	0.54154	0.999998	1072	1	-0.13523	0.8915	0.89166	0.999989	1861	0	-0.13523
POLR2E	4	0.0083456	0.028109	0.572357	100	3	-1.1105	0.89188	0.89206	0.999989	1862	0	-1.1105
QRSL1	3	0.48092	0.54056	0.999998	1218	1	-0.14459	0.89216	0.89264	0.999989	1863	0	-0.14459
PTMA	4	0.62743	0.68588	0.999998	1372	1	-0.13637	0.89291	0.89314	0.999989	1864	0	-0.13637
RPN2	4	0.25768	0.40211	0.999998	831	2	-0.28953	0.89319	0.89339	0.999989	1865	0	-0.28953
LIN7C	4	0.03065	0.084427	0.728655	241	2	-0.72685	0.89346	0.89365	0.999989	1866	0	-0.72685
FAM32A	3	0.15728	0.25952	0.976351	630	1	-0.25888	0.89368	0.89431	0.999989	1867	0	-0.25888
CTNND1	4	0.036979	0.097	0.764772	272	3	-0.51169	0.89467	0.8949	0.999989	1868	0	-0.51169
DHX8	3	0.47438	0.53668	0.999998	1213	1	-0.23509	0.89493	0.89543	0.999989	1869	0	-0.23509
SNRPD3	4	0.06553	0.1527	0.850844	381	3	-0.55829	0.89677	0.897	0.999989	1870	0	-0.55829
TCEA1	4	0.10625	0.22516	0.941038	510	1	-0.077522	0.89803	0.89816	0.999989	1871	0	-0.077522
EIF4A1	4	0.1057	0.2242	0.939392	507	2	-0.73641	0.89848	0.8986	0.999989	1872	0	-0.73641
HNRNPUL2	4	0.14216	0.28509	0.998176	608	2	-0.39468	0.89946	0.89958	0.999989	1873	0	-0.39468
SMAD6	3	0.28827	0.42343	0.999998	901	2	-0.17911	0.89952	0.90031	0.999989	1874	0	-0.17911
